# FKCTX_COUNTS 1
# chunk_count=322253
# corpus_sha256=6f363cf9acc1efc0bf7bad645d0fb693a6e08bf3110fbdadcfc123a9e9612b6f
# database_sha256=991a13b8552748ea2c35fb229446809869a0ceee14ba0107a65351c8527efbc2
# seed_sha256=1ca65d164a833af40de728f5d9d8edd831cca8177516f72285ed2d0429a707eb
# sentence_count=248802
# tokenizer_version=1
kind	previous_surface	next_surface	count
B	議事	事項	5
B	議会	通過	2
B	議会	通過した	2
B	議員	当選した	2
B	議席	確保して	2
B	議論して	無駄	8
B	議長	任命	5
B	議長	任命した	3
B	議長	選	7
B	議長	選んだ	10
B	議長	選出	5
B	豚	真珠	4
B	豚肉	食べない	4
B	負	傷者	10
B	財	成した	3
B	財団	研究所	4
B	財布	すっからかん	4
B	財布	なくした	9
B	財布	無くした	4
B	財布の紐	締め	2
B	財政	政策	5
B	財政	赤字	4
B	財産	残した	10
B	財産	相続	6
B	財産	相続した	9
B	財産	築いた	4
B	貧しい	からといって	8
B	貧しい	人々	25
B	貧乏人	見下す	2
B	貧困	戦って	2
B	貧民	救済	2
B	販売	促進	3
B	責め	負う	3
B	責任	ある	64
B	責任	負	7
B	責任	負う	10
B	責任感	強い	4
B	貯金	箱	13
B	貴	生まれ	4
B	貴重品	預かって	3
B	買い	かえる	5
B	買い	たい	28
B	買い	たかった	17
B	買い	替え	5
B	買い物	行った	22
B	買う	つもり	34
B	買う	余裕	32
B	買った	んだ	84
B	買って	あげた	49
B	買って	きた	29
B	買って	きて	28
B	買って	くれた	60
B	買って	くれました	11
B	買って	やった	22
B	買収した	発表した	2
B	貸し	いただけ	14
B	貸し	くれた	25
B	貸し	くれない	23
B	貸し	もらえ	9
B	貸し	もらえない	7
B	貸し	もらえます	10
B	貸して	ください	33
B	費用	計算して	2
B	貼って	同封して	2
B	貿易	収支	3
B	貿易	摩擦	4
B	賀	高原	2
B	賃上げ	要求した	3
B	賃貸	アパート	2
B	賄賂	受け取った	7
B	資本	集約	3
B	資格	取得	4
B	資源	乏しい	5
B	資源	富んで	6
B	資金	不十分	3
B	資金	不足	19
B	資金	調達	3
B	賛	嘆	2
B	賛否	両論	2
B	賛成	できない	28
B	賞	受賞	3
B	賞	受賞した	3
B	賞	受賞しました	2
B	賞	得た	7
B	賞	獲得した	6
B	賞賛	値する	11
B	賞金	稼ぎ	2
B	賢	治	5
B	質問	攻め	4
B	質問	答え	40
B	質問	答えて	7
B	質問	答えなかった	6
B	質問	答える	44
B	質問して	いい	23
B	購買	部	2
B	贅沢	品	7
B	贈って	くれた	6
B	贈り物	受け取った	6
B	赤	ワイン	33
B	赤	十字	13
B	赤	青	8
B	赤	黄色	7
B	赤々	燃えて	5
B	赤い	バラ	9
B	赤い	蝋燭	4
B	赤み	帯びて	2
B	赤ん坊	揺りかご	4
B	赤ん坊	起こさない	7
B	赤信号	無視して	2
B	赤字	なくす	3
B	走る	ことが出来ます	4
B	起	ころ	33
B	起きる	ことにして	11
B	起こし	説明しました	2
B	起こらなかった	かのように	4
B	起こり	予感	2
B	起業	志す	2
B	超	大国	3
B	超過	勤務	2
B	越	られる	3
B	越した	ことはない	6
B	趣味	切手集め	4
B	足	しびれて	5
B	足	折った	10
B	足	踏んだ	6
B	足	速い	22
B	足し算	引き算	2
B	足元	ご注意ください	3
B	足元	気をつけて	4
B	足掻き	とれない	2
B	足首	捻挫	2
B	足首	捻挫した	3
B	足首	骨折	2
B	距離	縮	2
B	跡	追った	4
B	跡	追って	3
B	路肩	寄せる	2
B	路面	電車	7
B	躍動	感	2
B	躍起	なって	6
B	身	つけ	19
B	身	乗り出して	5
B	身	滅ぼした	4
B	身	滅ぼす	4
B	身	着けて	3
B	身	隠した	5
B	身だしなみ	整えて	2
B	身の丈	合った	3
B	身体障害者	助ける	2
B	身分	不相応	2
B	身分	相応	2
B	身分	証明	5
B	身動き	取れ	2
B	身動き	取れない	3
B	身振り	手振り	2
B	身長	体重	5
B	車	乗せて	23
B	車	修理	19
B	車	持って	52
B	車	故障した	12
B	車	洗って	16
B	車	買う	50
B	車	運転	66
B	車	運転した	11
B	車	運転して	23
B	車の流れ	悪かった	2
B	車線	変更	3
B	軌道	乗せた	2
B	軌道	外れて	2
B	軍	徴兵	2
B	軍	明け渡した	2
B	軍事	政権	2
B	軍備	縮小	3
B	転	がり	7
B	転がる	石	4
B	転じて	福	4
B	軽	井	6
B	軽蔑	しがち	3
B	軽蔑	感じない	3
B	軽蔑して	いけない	9
B	軽食	用意して	2
B	輝いて	いた	37
B	輪	空中	2
B	輸入	品	13
B	輸出	３１	2
B	辛抱	強くない	2
B	辞	め	19
B	辞書	手元	7
B	辞書	調べ	15
B	辞書	調べる	7
B	辞職	余儀なくされた	2
B	辞表	提出した	2
B	農	家の人	3
B	農園	主	7
B	農産	物の	2
B	辺	平行	2
B	辺	平行して	2
B	辺り	不案内	3
B	辺り	見回した	9
B	辻	馬車	2
B	込	まれ	96
B	迅速	対応	3
B	迎え	来て	31
B	迎え	行く	20
B	近い	うち	60
B	近い	将来	13
B	近い将来	実現	2
B	近く	住んで	50
B	近づいて	きた	18
B	近づいて	きて	10
B	近づかない	ように	8
B	近づく	つれて	6
B	近隣	諸国	4
B	返さない	いけない	5
B	返信	いただいて	4
B	返却	期限	3
B	述	べら	4
B	迷って	しまった	12
B	迷子	なった	14
B	迷惑	おか	11
B	迷惑	かけ	17
B	迷惑	かける	7
B	迷惑	メール	7
B	追って	モンスター	2
B	追加料金	かかります	2
B	追試	受け	2
B	退役	軍人	3
B	退職	後	10
B	送って	くれた	28
B	送信	専用	3
B	逃げ	去った	8
B	逃亡	助けた	2
B	逆鱗	触れ	2
B	透明	液体	2
B	途	切れ	2
B	途上	諸国	2
B	途中	にわか	15
B	途切れる	ことなく	2
B	途方	くれた	16
B	途方	くれて	9
B	途方	暮れ	6
B	途方	暮れた	20
B	途方	暮れて	3
B	途方	暮れました	2
B	通	とする	5
B	通	訳者	3
B	通じ	させる	7
B	通り	横切って	9
B	通り	横切る	10
B	通り	横断	13
B	通り	沿って	10
B	通り	渡る	10
B	通り過ぎて	いった	5
B	通勤	ラッシュ	2
B	通行	禁止	5
B	通話	お願いします	4
B	通路	側	7
B	速い	ランナー	9
B	速く	歩かない	5
B	速く	泳げる	10
B	速く	走った	32
B	速く	走らない	4
B	速く	走ります	10
B	速く	走る	52
B	速く	走れます	4
B	速く	走れる	22
B	速記術	というもの	2
B	速達	送って	4
B	連れてきて	もらえて	2
B	連れて行って	くれた	10
B	連れ出して	元	2
B	連合	軍	2
B	連絡	取り合い	3
B	連絡	取り合って	7
B	連絡	取れる	7
B	連絡して	ください	15
B	連絡先	お伺い	2
B	逮捕	された	52
B	逮捕	されました	7
B	週	一回	8
B	週	一度	13
B	週	何回	8
B	週	１回	9
B	週	１度	6
B	週	２回	10
B	週	３回	6
B	週末	アーチェリー	2
B	週間	以内	8
B	週間	前	30
B	進む	つれて	6
B	進んで	いった	13
B	進化論	連想	2
B	進捗	状況	8
B	進歩	遂げた	5
B	進行	中	14
B	進路	合わせて	3
B	進路	相談	3
B	遂	げら	11
B	遂行	能力	4
B	遅く	帰宅した	10
B	遅く	起きた	9
B	遅く	起きて	32
B	遅すぎる	ってことは	2
B	遅すぎる	ということはない	4
B	遅れ	到着した	12
B	遅れ	取り戻す	7
B	遅れない	よう	26
B	遅れない	ように	15
B	遅刻	ちゃう	8
B	遊ばせて	おけない	2
B	遊び	来て	21
B	遊歩	道	5
B	遊泳	禁止	4
B	運	せ	13
B	運	ばれた	15
B	運	ばれました	6
B	運	ばれる	7
B	運	尽きる	4
B	運んで	もらった	14
B	運動	選手	12
B	運動不足	なり	3
B	運動神経	抜群	2
B	運命	甘んじる	2
B	運河	大西洋	2
B	運転	できる	37
B	運転	下手	10
B	運転	免許証	22
B	運転免許	取れる	3
B	過ぎる	ことはない	10
B	過ち	改む	2
B	過ち	犯す	4
B	過剰	摂取	2
B	過剰	賛辞	2
B	過去	問	5
B	過失	許した	2
B	過失	責める	2
B	道	まっすぐ	10
B	道	教え	59
B	道	教えて	23
B	道	行けば	16
B	道	迷いました	4
B	道	迷う	12
B	道	迷った	62
B	道	迷って	22
B	道具	揃える	2
B	道筋	決める	2
B	道路	横切る	7
B	道路	横断	12
B	道路	渡る	13
B	達成	感	4
B	違い	何なの	5
B	違反	捕まった	3
B	違反	罰金	3
B	遠	のいた	4
B	遠い	親戚	6
B	遠く	離れた	10
B	遠く	離れて	8
B	遠慮	せずに	6
B	遠慮して	おきます	3
B	遠距離	恋愛	6
B	遠隔	地	2
B	適切	戦略	3
B	適切	措置	3
B	適合	率	2
B	適度	運動	15
B	適用	される	9
B	選	ばれた	43
B	選	ばれなかった	2
B	選	ばれる	15
B	選	ばれれば	2
B	選べ	申します	2
B	選出	された	11
B	選手権	大会	3
B	選択	際して	2
B	選択科目	決める	2
B	選挙	公約	2
B	選挙	勝つ	7
B	遺伝子	治療	2
B	遺憾の意	表した	2
B	遺産	受け継いだ	2
B	遺言	状	3
B	遺言書	作成した	2
B	避けて	保存して	2
B	避けて	通れない	3
B	避妊	リング	2
B	避暑	地	4
B	避難	訓練	7
B	邪魔	しない	18
B	邪魔して	すみません	4
B	部	入って	13
B	部	所属して	10
B	部	長の	7
B	部下	意のままに	2
B	部分	プロテクター	2
B	部分	月食	3
B	部分	詳しくない	3
B	部屋	入った	37
B	部屋	入って	56
B	部屋	入る	42
B	部屋	出	55
B	部屋	掃除	45
B	部屋	掃除した	11
B	部屋	掃除して	10
B	部族	祖先	2
B	郵便	物	12
B	郵便	番号	8
B	郵便	配達	4
B	郵送	料	2
B	都	庁舎	2
B	都合	よろしい	9
B	都合	よろしければ	4
B	都合のよい	とき	8
B	都合の良い	とき	7
B	配信	行い	3
B	配偶者間人工授精	受けました	2
B	酒	飲まない	9
B	酒	飲み	14
B	酒	飲みすぎ	6
B	酒	飲む	29
B	酒	飲んだ	10
B	酒	飲んで	21
B	酒好き	菓子	2
B	酔い	つぶれて	4
B	酢	豚	4
B	酷い風邪	ひいた	2
B	酸	金属	7
B	酸っぱい	味	5
B	酸性	雨	7
B	酸素	水素	4
B	釈放	された	10
B	釈迦	説法	3
B	重	すぎ	8
B	重	すぎて	7
B	重	すぎる	12
B	重ねる	つれ	3
B	重傷	負った	6
B	重税	課せ	2
B	重要	役割	24
B	重要	要素	7
B	重要性	力説した	2
B	重要性	強調した	5
B	重要性	高まって	2
B	重量	オーバー	2
B	野	球場	11
B	野党	非難	2
B	野次馬	集まった	2
B	野球	する	31
B	野球	チーム	22
B	野球	観戦	5
B	野球	選手	21
B	野球帽	かぶって	2
B	野生	動物	14
B	野菜	果物	7
B	野鳥	観察	2
B	野鳥	観察して	2
B	量	へら	2
B	量	多い	16
B	量	減	4
B	量子力学	系	2
B	金	うけ	10
B	金	メダル	13
B	金	貸す	14
B	金利	低下した	2
B	金持ち	貧乏人	7
B	金融	危機	6
B	金融	引き締め	2
B	金融	政策	4
B	金銭	的	11
B	釘	付け	5
B	釘	刺さって	3
B	針	糸	6
B	釣り	竿	2
B	釣り	行く	21
B	釣り	行った	25
B	釣り糸	水中	2
B	釣魚	島	5
B	釧	路	4
B	鈴	木	29
B	鉄	インゴット	2
B	鉄	道の駅	2
B	鉄砲	玉	2
B	鉄道	不通	2
B	鉄鋼	生産	7
B	鉱物	資源	6
B	銀	メダル	3
B	銀	行員	13
B	銀行	口座	11
B	銀行	預けた	5
B	銀行	預金	5
B	銃	向けた	5
B	銃	携帯して	3
B	銃	撃った	4
B	銃声	ひび	2
B	銅	メダル	4
B	銅	亜鉛	2
B	鋭い	叫び声	3
B	鋭い	嗅覚	4
B	錆	金属	2
B	錠剤	飲み込め	2
B	鍵	かかって	32
B	鍵	かけ	18
B	鍵	かけた	13
B	鍵	かけない	6
B	鎖	つながれて	2
B	鏡	のぞき	4
B	鏡	映った	4
B	鐘	鳴って	4
B	長	くい	12
B	長	期間	7
B	長	野	11
B	長々	寝そべって	2
B	長い	年月	6
B	長い	時間	37
B	長い	距離	11
B	長い目	見れば	3
B	長居	できない	8
B	長年	勤めた	3
B	長年	愛用して	3
B	長引く	不況	2
B	長所	短所	4
B	長期	わたる	2
B	長生き	したければ	2
B	閉じた	まま	9
B	閉まった	まま	5
B	閉会	式	4
B	閉店	セール	3
B	開く	予定	10
B	開け	てもいい	10
B	開けた	まま	27
B	開会	式	8
B	開催	された	13
B	開催	されます	16
B	開催	される	14
B	開拓	民	2
B	開放	されて	5
B	閑静	住宅街	2
B	間に合う	よう	44
B	間近	迫って	3
B	間違い	する	32
B	間違い	犯す	8
B	間隔	運行して	3
B	関	数	7
B	関して	言えば	10
B	関する	情報	15
B	関する	限り	35
B	関係	ある	70
B	関係	代名詞	5
B	関係	築く	4
B	関係者	調整	3
B	関東	地方	4
B	関知	ところでは	2
B	関税	撤廃	2
B	関連	性	5
B	閲覧	室	2
B	闘争	本能	2
B	闘士	両手	2
B	防御	装置	2
B	防音	設備	2
B	降ったりやんだり	して	11
B	降り	そうだ	15
B	降り	始めた	48
B	降り	続いた	21
B	降り	続いて	18
B	降る	かもしれません	6
B	降雨	量	2
B	限り	では	53
B	除いて	全員	6
B	陪審	員	9
B	陰	乗じて	4
B	陰	隠れた	5
B	陰	隠れて	6
B	陰謀	加わった	2
B	陸	上部	2
B	陸軍	大将	3
B	陽	菜	4
B	陽性	反応	2
B	隅	置けない	2
B	隅	隅	6
B	隊長	部下	3
B	階	エレベーター	6
B	階	建て	10
B	階段	上がって	6
B	階段	上る	4
B	階段	下りる	2
B	階段	転げ落ちた	5
B	階段	駆け上がった	6
B	階級	属する	2
B	随意	退席して	2
B	障害	乗り越えて	2
B	隠し	きれなかった	2
B	隣	住んで	28
B	隣	同士	10
B	隣	座った	17
B	隣人	愛する	4
B	隣人	愛せ	2
B	雄大	眺め	2
B	集	め	30
B	集まる	コミュニティ	3
B	集約	産業	3
B	雇用	創出	2
B	雑草	取り除いた	2
B	雑草	抜いて	3
B	雑草	抜く	3
B	雑貨	店	6
B	雞	麵	2
B	離れた	ところ	17
B	離婚	したくなかった	3
B	難	いと	4
B	難	すぎ	13
B	難	すぎて	10
B	難	すぎる	21
B	難	儀	2
B	難しい	わかった	15
B	難局	乗り越える	2
B	難易	度	2
B	難民	救済	3
B	難色	示した	2
B	雨	なる	46
B	雨	やん	19
B	雨	本降り	5
B	雨	止む	7
B	雨	止んだ	19
B	雨	降ったりやんだり	10
B	雨	降って	23
B	雨	降り	109
B	雨	降り出した	49
B	雨	降る	13
B	雨が降って	いた	41
B	雨が降って	きた	22
B	雨が降る	いけない	14
B	雨が降る	かもしれない	18
B	雨の多い	地域	2
B	雪	かき	14
B	雪	取り除いた	6
B	雪	合戦	4
B	雪	覆われ	38
B	雪	降った	22
B	雪	降って	51
B	雪	降らない	12
B	雪	降り	26
B	雪	降る	36
B	雲	大社	2
B	雲	隠れて	7
B	雲の上	そびえて	3
B	雲の上	飛んで	6
B	雲ひとつない	青空	2
B	雲行き	怪	2
B	雲行き	怪しい	2
B	零	度	6
B	零下	３度	2
B	雷	ゴロゴロ	6
B	雷	伴った	2
B	雷	稲妻	3
B	雷	落ちた	7
B	電	気のない	3
B	電信	柱	2
B	電力	供給して	2
B	電力	福	2
B	電動	自転車	6
B	電化	製品	2
B	電報	打って	4
B	電子	レンジ	16
B	電子	書籍	2
B	電子	機器	2
B	電柱	ぶつかった	3
B	電柱	ぶつけた	2
B	電柱	上った	2
B	電気	つけっぱなし	4
B	電気	消した	6
B	電気	消して	22
B	電気	消す	9
B	電気	自動車	9
B	電波	入らない	2
B	電波	届いて	2
B	電灯	消して	5
B	電球	発明した	3
B	電話	あった	39
B	電話	かかって	28
B	電話	かけ	63
B	電話	かけた	18
B	電話	かけて	20
B	電話	かける	19
B	電話	切った	16
B	電話	切らず	7
B	電話	切らない	8
B	電話	鳴った	49
B	電話	鳴って	15
B	電話番号	何番	6
B	電話番号	書き留めた	7
B	電車	乗	9
B	電車	乗り	11
B	電車	乗り遅れた	18
B	電車	乗る	14
B	電車	間に合った	13
B	電車	間に合わなかった	10
B	霊	祈り	3
B	霊魂	不滅	3
B	霧	包	4
B	霧	押し寄せて	2
B	青	森	9
B	青々	として	3
B	青い	シャツ	11
B	青い	ドレス	9
B	青春	平穏	2
B	青空	文庫	2
B	青菜	塩	2
B	靖国神社	参拝	2
B	静か	して	71
B	静か	にし	12
B	静岡	県	2
B	静止	画	2
B	非	暴力	4
B	非	現実的	8
B	非	社交的	2
B	非	論理的	3
B	非凡	才能	3
B	非常	重要	22
B	非常に	重要	8
B	面	向かい合った	3
B	面	向かって	11
B	面と向かって	誉める	2
B	面倒	みる	5
B	面倒	見て	25
B	面倒	見ます	5
B	面倒	見る	14
B	革	製	3
B	靴	ひも	7
B	靴	一足	9
B	靴	履	4
B	靴	履いた	6
B	靴	履いて	16
B	靴	磨いて	7
B	靴	脱いで	11
B	靴	脱ぎます	6
B	靴	脱ぐ	9
B	靴下	裏返し	7
B	靴屋	経営して	3
B	鞘	収まった	5
B	音	たて	19
B	音	小	18
B	音	立てて	22
B	音	立てない	5
B	音	立てる	9
B	音	聞こえた	28
B	音	聞こえる	21
B	音楽	合わせて	12
B	音楽	好き	61
B	音楽	聞く	15
B	音楽	聴いて	20
B	音楽	聴く	15
B	音量	下げて	3
B	音響	ともに	3
B	頂け	ませんか	13
B	頂上	登った	6
B	順番	自己紹介	3
B	順調	いって	7
B	順調	滑り出し	2
B	順調	進んで	8
B	預かって	もらえます	5
B	預金	口座	5
B	頓	馬	2
B	頬	かすめた	2
B	頬	キス	12
B	頬	伝った	4
B	頬	伝って	8
B	頬	張った	3
B	頬	真っ赤	5
B	頭	いい	44
B	頭	下げた	5
B	頭	切れる	8
B	頭	痛い	14
B	頭	痛く	9
B	頭	離れない	13
B	頭痛	ひどくて	3
B	頭痛	悩んで	5
B	頷き	返した	2
B	頼り	なる	19
B	頼んで	おいた	6
B	頼んで	外出しました	2
B	額	さすった	2
B	額	皺	2
B	顎	ひげ	4
B	顔	かめた	4
B	顔	して	91
B	顔	まとも	12
B	顔	背けた	4
B	顔	赤	19
B	顔色	悪い	12
B	顕微鏡	望遠鏡	2
B	願	います	25
B	願い	叶う	3
B	願い	聞き入れて	3
B	顧問	弁護士	3
B	風	吹いて	16
B	風	吹く	9
B	風	強くて	8
B	風	舞う	3
B	風俗	習慣	7
B	風呂	入った	7
B	風呂	入って	11
B	風邪	引いた	21
B	風邪	引いて	27
B	風邪	引かない	12
B	風邪	引きやすい	6
B	風邪	引く	19
B	風邪	抜けない	4
B	風邪	気味	13
B	風邪	治った	6
B	風邪	治る	10
B	風鈴	外して	2
B	飛び上がって	喜んだ	2
B	飛んで	いった	15
B	飛行機	乗った	15
B	飛行機	乗る	13
B	飛行機	離陸	17
B	飛躍	的	5
B	食	ちゃ	13
B	食	ちゃった	30
B	食	べら	53
B	食	べろ	5
B	食べた	い	141
B	食べた	くない	29
B	食べて	いい	48
B	食べて	太らない	5
B	食べる	もの	39
B	食べ過ぎない	ように	7
B	食事	制限	11
B	食事	療法	4
B	食器	棚	9
B	食堂	含めて	2
B	食欲	旺盛	4
B	食物	供給した	3
B	食糧	不足	6
B	飲み	すぎた	7
B	飲めば	腹痛	2
B	飲酒	禁止	4
B	飼い猫	なでなで	2
B	飼って	います	39
B	飽き	飽き	24
B	餌	食	9
B	餓死	寸前	3
B	首	回らない	4
B	首	突っ込む	2
B	首	突っ込んで	3
B	首尾	よく	9
B	首尾	一貫して	3
B	首筋	つかんだ	2
B	首脳	会談	4
B	香ばしい	香り	2
B	香り	する	22
B	馬	ロバ	3
B	馬	乗る	10
B	馬鹿者	呼ばわり	2
B	馴れ	馴れ	2
B	駅	急いだ	11
B	駅	歩いて	22
B	駅	着いた	46
B	駅	着く	26
B	駅	行く	37
B	駐車	スペース	3
B	駐車	券	3
B	駐車	禁止	8
B	駐車	違反	7
B	騒いで	いけません	6
B	騒音	我慢	13
B	驚いた	こと	55
B	驚いて	飛び上がった	3
B	驚き	のあまり	6
B	驚くほど	安く	3
B	骨	埋める	3
B	骨	折	4
B	骨	折った	23
B	骨	折れた	3
B	骨	皮	5
B	骨董	品	7
B	骨身	しみた	2
B	高	すぎます	7
B	高	すぎる	44
B	高	学歴	4
B	高	貴	8
B	高い	山	35
B	高い	木	19
B	高価	陶器	2
B	高台	避難して	2
B	高層	ビル	17
B	高校	卒業	6
B	高校	卒業した	5
B	高校	時代	38
B	高温	多湿	2
B	高級	レストラン	5
B	髪	切	20
B	髪	切った	12
B	髪	刈って	5
B	髪	短	7
B	髭	剃って	2
B	髭	剃ります	2
B	鬼	気をつけて	5
B	魂	不滅	2
B	魅力	的	17
B	魔	さして	2
B	魔	王	5
B	魔女	集会	2
B	魚	つり	8
B	魚	釣った	5
B	鯉	鱒	2
B	鯨	プランクトン	2
B	鯨	哺乳動物	3
B	鯨	哺乳類	2
B	鱗	落ちた	2
B	鳥	かご	10
B	鳥	逃がして	4
B	鳴った	きわた	2
B	鳴り	響いた	4
B	鳴り	響き	3
B	鳴り	響く	3
B	鶴	折る	2
B	麻	理	3
B	麻	里子	2
B	麻薬	中毒	6
B	黄ばんだ	アルバム	3
B	黄色い	リボン	3
B	黄色い	線	5
B	黒	雲	7
B	黒い	ウサギ	12
B	黒い	服	15
B	黒人	白人	4
B	黒板	正方形	2
B	黙った	まま	17
B	黙って	いた	50
B	黙り	こく	2
B	黙り	込んだ	3
B	鼻	ムズムズ	4
B	鼻歌	歌う	3
B	鼻歌	歌って	2
B	龍	太郎	4
B	０	ドル	43
B	０	円	24
B	０	年	69
B	０	０	36
B	１ヶ月	滞納して	2
B	１ヶ月	経たぬうちに	2
B	１億	トン	3
B	１日	中	41
B	１日	３回	9
B	１時	４時	2
B	１月	１４日	2
B	１月	２１日	2
B	１月	２２日	2
B	１杯	飲んだ	5
B	１等	とった	3
B	１週間	以内	6
B	１０	キロ	11
B	１０	ドル	36
B	１０	個	10
B	１０	年	81
B	１０	年間	20
B	１０	数える	7
B	１０分	遅れ	11
B	１０時	きっかり	4
B	１０月	２０日	4
